"source","target","year","place","weight"
"谢然之","《中央周刊》",1948,"南京",1
"谢菁","《观察》",1948,"上海",1
"谢钧祖","《中央周刊》",1948,"南京",1
"谢静安","《国讯》",1948,"上海",1
"谭克力","《正报》",1948,"香港",1
"谭平山","《群众》",1948,"香港",1
"谭幹","《群众》",1948,"香港",1
"谭政文","《群众》",1948,"香港",1
"谭雪","《正报》",1948,"香港",1
"谷新","《光明报》",1948,"香港",1
"谷方","《国讯》",1948,"上海",1
"谷林歌","《中建》",1948,"上海",1
"谷梓","《正报》",1948,"香港",1
"贝利亚","《群众》",1948,"香港",1
"贝德忠","《正报》",1948,"香港",1
"费吴炯","《中建》",1948,"上海",1
"费孝通","《展望》",1948,"南京",1
"费思","《群众》",1948,"香港",1
"费正清","《观察》",1948,"上海",1
"费青","《中建:华北航空版》",1948,"上海",1
"贺敬之","《群众》",1948,"香港",1
"贺明","《中建:北平版》",1948,"上海",1
"贺毅","《观察》",1948,"上海",1
"贺麟","《正报》",1948,"香港",1
"贾子心","《观察》",1948,"上海",1
"贾才","《时与文》",1948,"上海",1
"贾观仁","《国讯》",1948,"上海",1
"赣生","《中央周刊》",1948,"南京",1
"赤灯","《群众》",1948,"香港",1
"赫勃特·厄伯斯克","《群众》",1948,"香港",1
"赵世","《群众》",1948,"香港",1
"赵兰坪","《中央周刊》",1948,"南京",1
"赵华炳","《中央周刊》",1948,"南京",1
"赵心梅","《中建》",1948,"上海",1
"赵恒","《时代杂志》",1948,"上海",1
"赵昇侠","《中央周刊》",1948,"南京",1
"赵汝忠","《群众》",1948,"香港",1
"赵瑞生","《观察》",1948,"上海",1
"赵超构","《国讯》",1948,"上海",1
"赵超构","《观察》",1948,"上海",1
"赵迺抟","《观察》",1948,"上海",1
"超岚","《中央周刊》",1948,"南京",1
"越人","《新路周刊》",1948,"北平",1
"路人","《再生》",1948,"上海",1
"路人","《正报》",1948,"香港",1
"路凡","《群众》",1948,"香港",1
"路维宽","《展望》",1948,"南京",1
"辛凡","《群众》",1948,"香港",1
"辛卓夫","《时代杂志》",1948,"上海",1
"达伍","《群众》",1948,"香港",1
"达尔莱","《时代杂志》",1948,"上海",1
"达拉辛科夫","《时代杂志》",1948,"上海",1
"过客","《国讯》",1948,"上海",1
"进一","《光明报》",1948,"香港",1
"远云岚","《观察》",1948,"上海",1
"远清","《再生》",1948,"上海",1
"连士升","《中央周刊》",1948,"南京",1
"迟玉","《新路周刊》",1948,"北平",1
"迪亭","《正报》",1948,"香港",1
"适夷","《正报》",1948,"香港",1
"透云","《主流》",1948,"南京",1
"遇之","《新路周刊》",1948,"北平",1
"遐客","《正报》",1948,"香港",1
"道行","《再生》",1948,"上海",1
"邑文","《中建:北平版》",1948,"上海",1
"邓威","《观察》",1948,"上海",1
"邓小平","《群众》",1948,"香港",1
"邓钜经","《观察》",1948,"上海",1
"邓颕超","《群众》",1948,"香港",1
"邢慕寰","《新路周刊》",1948,"北平",1
"邱克勤","《国讯》",1948,"上海",1
"邱吾","《再生》",1948,"上海",1
"邵力子","《中央周刊》",1948,"南京",1
"邵循道","《时与文》",1948,"上海",1
"邵景圆","《中建》",1948,"上海",1
"邵燕平","《时与文》",1948,"上海",1
"邵燕祥","《观察》",1948,"上海",1
"邵阳","《正报》",1948,"香港",1
"邵鹤亭","《中央周刊》",1948,"南京",1
"郁栀","《时与文》",1948,"上海",1
"郑义","《观察》",1948,"上海",1
"郑伯彬","《中建:北平版》",1948,"上海",1
"郑伯彬","《中建:华北航空版》",1948,"上海",1
"郑伯彬","《新路周刊》",1948,"北平",1
"郑侠","《观察》",1948,"上海",1
"郑克修","《光明报》",1948,"香港",1
"郑春泉","《中建》",1948,"上海",1
"郑若颖","《再生》",1948,"上海",1
"郑谷城","《群众》",1948,"香港",1
"郑道传","《时与文》",1948,"上海",1
"郑重","《中央周刊》",1948,"南京",1
"郭军","《群众》",1948,"香港",1
"郭叔壬","《观察》",1948,"上海",1
"郭大力","《时与文》",1948,"上海",1
"郭少川","《观察》",1948,"上海",1
"郭枫","《正报》",1948,"香港",1
"郭根","《中建:北平版》",1948,"上海",1
"郭正","《中建:北平版》",1948,"上海",1
"郭沫若","《国讯》",1948,"上海",1
"郭清","《群众》",1948,"香港",1
"郭绍虞","《群众》",1948,"香港",1
"郭绍虞","《观察》",1948,"上海",1
"郭群","《正报》",1948,"香港",1
"郭芝","《正报》",1948,"香港",1
"郭萍鸣","《观察》",1948,"上海",1
"郭辛","《光明报》",1948,"香港",1
"鄢从善","《时与文》",1948,"上海",1
"醒华","《群众》",1948,"香港",1
"里昂","《群众》",1948,"香港",1
"野潮","《展望》",1948,"南京",1
"金仲","《群众》",1948,"香港",1
"金大均","《中建》",1948,"上海",1
"金宗","《正报》",1948,"香港",1
"金日成","《时代杂志》",1948,"上海",1
"金易","《光明报》",1948,"香港",1
"金木","《正报》",1948,"香港",1
"金源","《展望》",1948,"南京",1
"金石","《观察》",1948,"上海",1
"金碧","《群众》",1948,"香港",1
"金竟","《时与文》",1948,"上海",1
"金苗","《时与文》",1948,"上海",1
"金若","《展望》",1948,"南京",1
"金轮海","《观察》",1948,"上海",1
"金重","《展望》",1948,"南京",1
"金风","《正报》",1948,"香港",1
"鉴清","《展望》",1948,"南京",1
"钟唐","《时与文》",1948,"上海",1
"钟敬文","《展望》",1948,"南京",1
"钟杰","《中建》",1948,"上海",1
"钱克新","《观察》",1948,"上海",1
"钱塘潮","《时与文》",1948,"上海",1
"钱墨林","《中建》",1948,"上海",1
"钱歌川","《观察》",1948,"上海",1
"钱锺书","《观察》",1948,"上海",1
"铁托","《时代杂志》",1948,"上海",1
"铁生","《观察》",1948,"上海",1
"银沐","《时与文》",1948,"上海",1
"锡基","《时代杂志》",1948,"上海",1
"长之","《中建:北平版》",1948,"上海",1
"长之","《中建:华北航空版》",1948,"上海",1
"长工","《群众》",1948,"香港",1
"长青","《展望》",1948,"南京",1
"长风","《正报》",1948,"香港",1
"闪灼","《群众》",1948,"香港",1
"闵思彦","《观察》",1948,"上海",1
"闻鼙","《展望》",1948,"南京",1
"闽友","《展望》",1948,"南京",1
"阡人","《正报》",1948,"香港",1
"阮惠刚","《观察》",1948,"上海",1
"阿仁","《正报》",1948,"香港",1
"阿历克赛叶夫","《时代杂志》",1948,"上海",1
"阿平","《群众》",1948,"香港",1
"阿栅","《展望》",1948,"南京",1
"阿细","《展望》",1948,"南京",1
"阿胡","《正报》",1948,"香港",1
"阿莫索夫","《时代杂志》",1948,"上海",1
"陆人傑","《群众》",1948,"香港",1
"陆君平","《观察》",1948,"上海",1
"陆平强","《展望》",1948,"南京",1
"陆廉","《中央周刊》",1948,"南京",1
"陆志群","《中建:华北航空版》",1948,"上海",1
"陆志韦","《中建:北平版》",1948,"上海",1
"陆文兴","《观察》",1948,"上海",1
"陆森","《展望》",1948,"南京",1
"陆素","《正报》",1948,"香港",1
"陆自成","《再生》",1948,"上海",1
"陆诒","《国讯》",1948,"上海",1
"陈××","《展望》",1948,"南京",1
"陈一民","《中央周刊》",1948,"南京",1
"陈东原","《中央周刊》",1948,"南京",1
"陈仁炳","《观察》",1948,"上海",1
"陈仲期","《中建》",1948,"上海",1
"陈伯康","《国讯》",1948,"上海",1
"陈伶","《新路周刊》",1948,"北平",1
"陈健","《群众》",1948,"香港",1
"陈傑","《群众》",1948,"香港",1
"陈克寒","《正报》",1948,"香港",1
"陈兵","《正报》",1948,"香港",1
"陈其瑗","《群众》",1948,"香港",1
"陈友松","《中央周刊》",1948,"南京",1
"陈君葆","《展望》",1948,"南京",1
"陈啓达","《观察》",1948,"上海",1
"陈善","《光明报》",1948,"香港",1
"陈子久","《国讯》",1948,"上海",1
"陈实","《时与文》",1948,"上海",1
"陈家澂","《观察》",1948,"上海",1
"陈宽之","《展望》",1948,"南京",1
"陈小英","《中央周刊》",1948,"南京",1
"陈平","《群众》",1948,"香港",1
"陈微子","《观察》",1948,"上海",1
"陈志清","《观察》",1948,"上海",1
"陈志让","《观察》",1948,"上海",1
"陈思卓","《观察》",1948,"上海",1
"陈执","《新路周刊》",1948,"北平",1
"陈振汉","《观察》",1948,"上海",1
"陈旭麓","《展望》",1948,"南京",1
"陈时臬","《国讯》",1948,"上海",1
"陈景茜","《中建》",1948,"上海",1
"陈望道","《国讯》",1948,"上海",1
"陈本端","《再生》",1948,"上海",1
"陈柔","《正报》",1948,"香港",1
"陈此生","《光明报》",1948,"香港",1
"陈毅","《正报》",1948,"香港",1
"陈毅","《群众》",1948,"香港",1
"陈汉平","《中央周刊》",1948,"南京",1
"陈浩生","《新路周刊》",1948,"北平",1
"陈痛","《观察》",1948,"上海",1
"陈石湘","《新路周刊》",1948,"北平",1
"陈石铭","《时与文》",1948,"上海",1
"陈砥平","《展望》",1948,"南京",1
"陈立夫","《中央周刊》",1948,"南京",1
"陈章","《时与文》",1948,"上海",1
"陈筑山","《再生》",1948,"上海",1
"陈纪","《时与文》",1948,"上海",1
"陈翰笙","《光明报》",1948,"香港",1
"陈茵","《中央周刊》",1948,"南京",1
"陈荩民","《中建》",1948,"上海",1
"陈行健","《展望》",1948,"南京",1
"陈贵云","《中央周刊》",1948,"南京",1
"陈路","《中建:北平版》",1948,"上海",1
"陈路","《中建:华北航空版》",1948,"上海",1
"陈辉","《光明报》",1948,"香港",1
"陈达","《观察》",1948,"上海",1
"陈迟","《观察》",1948,"上海",1
"陈述昆","《再生》",1948,"上海",1
"陈选善","《国讯》",1948,"上海",1
"陈闲","《正报》",1948,"香港",1
"陈际","《再生》",1948,"上海",1
"陈际云","《新路周刊》",1948,"北平",1
"陈陆","《中建:北平版》",1948,"上海",1
"陶大镛","《光明报》",1948,"香港",1
"陶大镛","《时与文》",1948,"上海",1
"陶格里亚特","《群众》",1948,"香港",1
"陶永芳","《观察》",1948,"上海",1
"陶砌","《时与文》",1948,"上海",1
"陶维大","《观察》",1948,"上海",1
"雁心","《展望》",1948,"南京",1
"雅茜","《展望》",1948,"南京",1
"集纳者","《国讯》",1948,"上海",1
"雨巖","《观察》",1948,"上海",1
"雨沛","《展望》",1948,"南京",1
"雨沬","《观察》",1948,"上海",1
"雪兮","《时代杂志》",1948,"上海",1
"雪馥","《再生》",1948,"上海",1
"雷宁","《正报》",1948,"香港",1
"雷海宗","《主流》",1948,"南京",1
"雷萨可夫","《时代杂志》",1948,"上海",1
"雷蒂斯","《时代杂志》",1948,"上海",1
"雷遇春","《国讯》",1948,"上海",1
"雷锐军","《观察》",1948,"上海",1
"霍登","《时代杂志》",1948,"上海",1
"霖萍","《国讯》",1948,"上海",1
"霖萍","《展望》",1948,"南京",1
"青争","《时与文》",1948,"上海",1
"青见","《中建》",1948,"上海",1
"静之","《新路周刊》",1948,"北平",1
"静之","《时与文》",1948,"上海",1
"静涵","《时与文》",1948,"上海",1
"非言","《中建:华北航空版》",1948,"上海",1
"非邮人","《时与文》",1948,"上海",1
"靳巩","《再生》",1948,"上海",1
"鞠而","《正报》",1948,"香港",1
"韦仲儒","《观察》",1948,"上海",1
"韦克","《时代杂志》",1948,"上海",1
"韦文","《中建:北平版》",1948,"上海",1
"韦文","《中建:华北航空版》",1948,"上海",1
"韦武","《中建:北平版》",1948,"上海",1
"韩万青","《再生》",1948,"上海",1
"韩兆鹗","《光明报》",1948,"香港",1
"韩小煦","《时代杂志》",1948,"上海",1
"韩德培","《时与文》",1948,"上海",1
"韩超伦","《观察》",1948,"上海",1
"頴思","《正报》",1948,"香港",1
"頴梅","《群众》",1948,"香港",1
"项孔言","《中央周刊》",1948,"南京",1
"顾克萍","《时代杂志》",1948,"上海",1
"顾家本","《中建》",1948,"上海",1
"顾家标","《中建》",1948,"上海",1
"顾德科静","《时代杂志》",1948,"上海",1
"顾掌擎","《中建》",1948,"上海",1
"顾毓琇","《中央周刊》",1948,"南京",1
"顾秉之","《中建》",1948,"上海",1
"顾轶人","《观察》",1948,"上海",1
"顾采特","《时代杂志》",1948,"上海",1
"顾颉钢","《观察》",1948,"上海",1
"顾马拉曼迦朗","《时代杂志》",1948,"上海",1
"颖颐","《时代杂志》",1948,"上海",1
"颜子和","《展望》",1948,"南京",1
"颜孙","《群众》",1948,"香港",1
"颜钦善","《时与文》",1948,"上海",1
"飞君","《正报》",1948,"香港",1
"饶廸华","《中央周刊》",1948,"南京",1
"马丁","《再生》",1948,"上海",1
"马丁","《正报》",1948,"香港",1
"马元青","《主流》",1948,"南京",1
"马克敦","《观察》",1948,"上海",1
"马克西莫夫","《时代杂志》",1948,"上海",1
"马克辛","《正报》",1948,"香港",1
"马兴惠","《正报》",1948,"香港",1
"马力克","《时代杂志》",1948,"上海",1
"马努赛维奇","《时代杂志》",1948,"上海",1
"马可宁","《时代杂志》",1948,"上海",1
"马堂","《群众》",1948,"香港",1
"马复生","《时与文》",1948,"上海",1
"马大昕","《正报》",1948,"香港",1
"马大英","《中央周刊》",1948,"南京",1
"马寅初","《中建:北平版》",1948,"上海",1
"马寅初","《国讯》",1948,"上海",1
"马尔夏克","《时代杂志》",1948,"上海",1
"马尔库斯","《时代杂志》",1948,"上海",1
"马尼维尔","《时代杂志》",1948,"上海",1
"马库兴娜","《时代杂志》",1948,"上海",1
"马廷杰","《国讯》",1948,"上海",1
"马徒","《正报》",1948,"香港",1
"马林科夫","《群众》",1948,"香港",1
"马正进","《观察》",1948,"上海",1
"马汀","《中建:北平版》",1948,"上海",1
"马汀","《观察》",1948,"上海",1
"马碧莲","《中建》",1948,"上海",1
"马耶夫斯基","《时代杂志》",1948,"上海",1
"马良","《中央周刊》",1948,"南京",1
"马达","《中央周刊》",1948,"南京",1
"马逢华","《新路周刊》",1948,"北平",1
"马逸野","《正报》",1948,"香港",1
"马里亚莫夫","《时代杂志》",1948,"上海",1
"马里昂","《时代杂志》",1948,"上海",1
"马骥","《中央周刊》",1948,"南京",1
"马骥超","《中央周刊》",1948,"南京",1
"高叔康","《中央周刊》",1948,"南京",1
"高向华","《国讯》",1948,"上海",1
"高向华","《展望》",1948,"南京",1
"高君","《新路周刊》",1948,"北平",1
"高天","《光明报》",1948,"香港",1
"高尘","《正报》",1948,"香港",1
"高尼奥","《时代杂志》",1948,"上海",1
"高山","《正报》",1948,"香港",1
"高岗","《群众》",1948,"香港",1
"高摩尔加","《时代杂志》",1948,"上海",1
"高敏夫","《群众》",1948,"香港",1
"高植","《新路周刊》",1948,"北平",1
"高楠","《群众》",1948,"香港",1
"高歌","《正报》",1948,"香港",1
"高洛伐尼夫斯基","《时代杂志》",1948,"上海",1
"高祖文","《中建》",1948,"上海",1
"高超","《中建:北平版》",1948,"上海",1
"高超","《中建:华北航空版》",1948,"上海",1
"高迅","《展望》",1948,"南京",1
"高阳","《时代杂志》",1948,"上海",1
"高阳","《正报》",1948,"香港",1
"高鸿荣","《观察》",1948,"上海",1
"魏列萨耶夫","《时代杂志》",1948,"上海",1
"魏莱斯基","《时代杂志》",1948,"上海",1
"鱼忘","《展望》",1948,"南京",1
"鲁健","《展望》",1948,"南京",1
"鲁儒林","《中央周刊》",1948,"南京",1
"鲁声涛","《群众》",1948,"香港",1
"鲁宾宁","《时代杂志》",1948,"上海",1
"鲁宾荪","《中建:北平版》",1948,"上海",1
"鲁宾荪","《中建:华北航空版》",1948,"上海",1
"鲁梧","《正报》",1948,"香港",1
"鲁滨宁","《时代杂志》",1948,"上海",1
"鲁铁民","《展望》",1948,"南京",1
"鲁闻","《时与文》",1948,"上海",1
"鲁靱","《观察》",1948,"上海",1
"鲍卡洛夫","《时代杂志》",1948,"上海",1
"鲍罗夫斯基","《时代杂志》",1948,"上海",1
"鸟门","《正报》",1948,"香港",1
"鸣歌","《展望》",1948,"南京",1
"麦杆","《展望》",1948,"南京",1
"麦秀","《群众》",1948,"香港",1
"黄__明","《中央周刊》",1948,"南京",1
"黄以安","《中央周刊》",1948,"南京",1
"黄传忠","《中央周刊》",1948,"南京",1
"黄伯魁","《时代杂志》",1948,"上海",1
"黄元","《光明报》",1948,"香港",1
"黄公伟","《再生》",1948,"上海",1
"黄劳伯","《时代杂志》",1948,"上海",1
"黄嘉音","《观察》",1948,"上海",1
"黄大贵","《中央周刊》",1948,"南京",1
"黄如歧","《中央周刊》",1948,"南京",1
"黄宁婴","《正报》",1948,"香港",1
"黄安民","《中央周刊》",1948,"南京",1
"黄家栋","《时与文》",1948,"上海",1
"黄少谷","《中央周刊》",1948,"南京",1
"黄志坚","《时与文》",1948,"上海",1
"黄文通","《观察》",1948,"上海",1
"黄春富","《中央周刊》",1948,"南京",1
"黄江","《群众》",1948,"香港",1
"黄海臣","《中央周刊》",1948,"南京",1
"黄潮如","《观察》",1948,"上海",1
"黄炎培","《中建:华北航空版》",1948,"上海",1
"黄玉发","《观察》",1948,"上海",1
"黄瑛","《正报》",1948,"香港",1
"黄眞炎","《中央周刊》",1948,"南京",1
"黄碧遥","《观察》",1948,"上海",1
"黄维安","《中央周刊》",1948,"南京",1
"黄美克","《时代杂志》",1948,"上海",1
"黄若川","《中央周刊》",1948,"南京",1
"黄药眠","《正报》",1948,"香港",1
"黄菲","《展望》",1948,"南京",1
"黄葆华","《展望》",1948,"南京",1
"黄越","《中央周刊》",1948,"南京",1
"黄钧达","《中建》",1948,"上海",1
"黄铿然","《中央周刊》",1948,"南京",1
"黄雨","《正报》",1948,"香港",1
"黄馥","《中央周刊》",1948,"南京",1
"黄龙生","《观察》",1948,"上海",1
"黎之洪","《时代杂志》",1948,"上海",1
"黎先慧","《观察》",1948,"上海",1
"黎冷","《群众》",1948,"香港",1
"黎宁","《观察》",1948,"上海",1
"黎开原","《观察》",1948,"上海",1
"黎旭","《群众》",1948,"香港",1
"黎昆","《正报》",1948,"香港",1
"黎明","《正报》",1948,"香港",1
"黎深","《观察》",1948,"上海",1
"黑流","《中央周刊》",1948,"南京",1
"黑白","《时代杂志》",1948,"上海",1
"默寒","《正报》",1948,"香港",1
"鼎彝","《时与文》",1948,"上海",1
"齐君","《群众》",1948,"香港",1
"齐基","《群众》",1948,"香港",1
"齐家经","《时与文》",1948,"上海",1
"齐尔塔法勃","《时代杂志》",1948,"上海",1
"齐明","《时代杂志》",1948,"上海",1
"齐星","《观察》",1948,"上海",1
"齐生","《群众》",1948,"香港",1
"齐里亚克斯","《时代杂志》",1948,"上海",1
"龙大均","《中央周刊》",1948,"南京",1
"龙子","《观察》",1948,"上海",1
"龙正大","《观察》",1948,"上海",1
"龚佳洛夫","《时代杂志》",1948,"上海",1
"龚澎","《群众》",1948,"香港",1
"龚琴予","《中央周刊》",1948,"南京",1
"龟溪","《展望》",1948,"南京",1
"（俄）罗基奥诺夫","《时代杂志》",1948,"上海",1
"（俄）罗箕昂诺夫","《时代杂志》",1948,"上海",1
"（匈牙利）B·易澳士","《观察》",1948,"上海",1
"（匈牙利）K·米克萨","《观察》",1948,"上海",1
"（匈牙利）Tabi","《观察》",1948,"上海",1
"（匈）列华伊","《时代杂志》",1948,"上海",1
"（印度）丹吉","《时代杂志》",1948,"上海",1
"（法）罗塞","《时代杂志》",1948,"上海",1
"（波）贝鲁特","《时代杂志》",1948,"上海",1
"（美）E·丹尼斯","《时代杂志》",1948,"上海",1
"（美）福斯特","《时代杂志》",1948,"上海",1
"（美）福特斯","《时代杂志》",1948,"上海",1
"（美）罗斯福","《时代杂志》",1948,"上海",1
"（美）艾伦","《时代杂志》",1948,"上海",1
"（美）菲力泼斯","《时代杂志》",1948,"上海",1
"（美）马丁","《国讯》",1948,"上海",1
"（苏）A._STROGANOV","《群众》",1948,"香港",1
"（苏）亚历山大洛夫","《时代杂志》",1948,"上海",1
"（苏）列彼兴斯卡雅","《时代杂志》",1948,"上海",1
"（苏）华西里耶夫","《时代杂志》",1948,"上海",1
"（苏）夏德尔杰","《时代杂志》",1948,"上海",1
"（苏）提摩森柯","《时代杂志》",1948,"上海",1
"（苏）皮德尔斯基","《国讯》",1948,"上海",1
"（苏）葛拉西莫夫","《时代杂志》",1948,"上海",1
"（苏）麦里可夫","《再生》",1948,"上海",1
"（英）Crossman，R.H.S.","《主流》",1948,"南京",1
"（英）克鲁格曼","《时代杂志》",1948,"上海",1
"（英）勃朗","《时代杂志》",1948,"上海",1
"（英）波立德","《时代杂志》",1948,"上海",1
"（西）李斯特","《时代杂志》",1948,"上海",1
"（西）阿尔贡那达","《时代杂志》",1948,"上海",1
"（越）阮文化","《国讯》",1948,"上海",1
"仲亨","《展望》",1949,"南京",33
"陈正清","《群众》",1949,"香港",18
"米谷","《群众》",1949,"香港",15
"任谷","《时代杂志》",1949,"上海",12
"林秀","《时代杂志》",1949,"上海",12
"王运成","《时代杂志》",1949,"上海",11
"克美","《时代杂志》",1949,"上海",10
"张绍贤","《展望》",1949,"南京",10
"林石父","《群众》",1949,"香港",10
"丁蕾","《展望》",1949,"南京",9
"儒科夫","《时代杂志》",1949,"上海",9
"朱文澜","《时代杂志》",1949,"上海",9
"柏苍","《展望》",1949,"南京",9
"波光","《展望》",1949,"南京",9
"方成","《观察》",1949,"上海",8
"洪荒","《展望》",1949,"南京",8
"移模","《时代杂志》",1949,"上海",8
"陈仁炳","《展望》",1949,"南京",8
"铁生","《群众》",1949,"香港",7
"彰风","《群众》",1949,"香港",6
"谭波莉","《展望》",1949,"南京",6
"方方","《群众》",1949,"香港",5
"杨群","《光明报》",1949,"香港",5
"许端光","《时代杂志》",1949,"上海",5
"何歌","《时代杂志》",1949,"上海",4
"张名","《时代杂志》",1949,"上海",4
"张君劢","《再生》",1949,"上海",4
"徐芝","《时代杂志》",1949,"上海",4
"思慕","《光明报》",1949,"香港",4
"曹来","《群众》",1949,"香港",4
"朝新","《群众》",1949,"香港",4
"柯永","《光明报》",1949,"香港",4
"欧阳春","《展望》",1949,"南京",4
"秋枫","《光明报》",1949,"香港",4
"蔡尚思","《中建:综合版》",1949,"上海",4
"讷庵","《再生》",1949,"上海",4
"陈仁炳","《中建:综合版》",1949,"上海",4
"齐芬","《再生》",1949,"上海",4
"乌门","《群众》",1949,"香港",3
"乔木","《群众》",1949,"香港",3
"任懿斐","《展望》",1949,"南京",3
"卓士","《时代杂志》",1949,"上海",3
"南军","《群众》",1949,"香港",3
"君山","《时代杂志》",1949,"上海",3
"孟宪章","《展望》",1949,"南京",3
"张孟闻","《中建:综合版》",1949,"上海",3
"张肖梅","《再生》",1949,"上海",3
"思慕","《群众》",1949,"香港",3
"方亢","《群众》",1949,"香港",3
"未央","《展望》",1949,"南京",3
"李昂尼陀夫","《时代杂志》",1949,"上海",3
"杜埃","《群众》",1949,"香港",3
"杨博如","《再生》",1949,"上海",3
"梁纯夫","《光明报》",1949,"香港",3
"毛泽东","《群众》",1949,"香港",3
"漆琪生","《中建:综合版》",1949,"上海",3
"王希和","《再生》",1949,"上海",3
"秋虹","《群众》",1949,"香港",3
"程文熙","《再生》",1949,"上海",3
"笪移今","《中建:综合版》",1949,"上海",3
"罗子为","《光明报》",1949,"香港",3
"罗森泰","《时代杂志》",1949,"上海",3
"舒翰","《群众》",1949,"香港",3
"茀之","《时代杂志》",1949,"上海",3
"萧贤","《展望》",1949,"南京",3
"蓝川","《群众》",1949,"香港",3
"许涤新","《群众》",1949,"香港",3
"陆诒","《光明报》",1949,"香港",3
"黄药眠","《光明报》",1949,"香港",3
"G·柯志洛夫","《群众》",1949,"香港",2
"仲冰","《群众》",1949,"香港",2
"佛蓝采夫","《时代杂志》",1949,"上海",2
"储安平","《观察》",1949,"上海",2
"全真","《展望》",1949,"南京",2
"冰洋","《光明报》",1949,"香港",2
"冰菱","《展望》",1949,"南京",2
"刘尊棋","《群众》",1949,"香港",2
"同父","《展望》",1949,"南京",2
"孙大雨","《中建:综合版》",1949,"上海",2
"孟宪章","《中建:综合版》",1949,"上海",2
"季方","《群众》",1949,"香港",2
"小云","《群众》",1949,"香港",2
"张弦","《光明报》",1949,"香港",2
"怀湘","《群众》",1949,"香港",2
"朝晴","《中建:综合版》",1949,"上海",2
"李卫明","《群众》",1949,"香港",2
"李慧","《光明报》",1949,"香港",2
"杨奎章","《光明报》",1949,"香港",2
"林枫","《群众》",1949,"香港",2
"查斯拉夫斯基","《时代杂志》",1949,"上海",2
"桐庐","《群众》",1949,"香港",2
"樊弘","《观察》",1949,"上海",2
"横眉","《展望》",1949,"南京",2
"漆琪生","《展望》",1949,"南京",2
"潘震亚","《中建:综合版》",1949,"上海",2
"王厚生","《再生》",1949,"上海",2
"田夫之","《展望》",1949,"南京",2
"艾苦鋆","《展望》",1949,"南京",2
"苏·尤琴","《群众》",1949,"香港",2
"蔡尚思","《展望》",1949,"南京",2
"谷新","《光明报》",1949,"香港",2
"辛圭","《中建:综合版》",1949,"上海",2
"逖甫","《群众》",1949,"香港",2
"金日成","《时代杂志》",1949,"上海",2
"阿弗林","《时代杂志》",1949,"上海",2
"陈若群","《光明报》",1949,"香港",2
"颜孙","《群众》",1949,"香港",2
"高天","《光明报》",1949,"香港",2
"高梁","《群众》",1949,"香港",2
"黄朗","《光明报》",1949,"香港",2
"龚祥瑞","《观察》",1949,"上海",2
"（美）艾伦","《群众》",1949,"香港",2
"（苏）华西列夫斯基","《时代杂志》",1949,"上海",2
"Arthur_Cleeg","《群众》",1949,"香港",1
"Doru","《观察》",1949,"上海",1
"Levy，H.","《光明报》",1949,"香港",1
"一之","《群众》",1949,"香港",1
"丁兄","《展望》",1949,"南京",1
"丁正伟","《主流》",1949,"南京",1
"万异","《展望》",1949,"南京",1
"万殊","《展望》",1949,"南京",1
"丘克辉","《光明报》",1949,"香港",1
"严学易","《中建:综合版》",1949,"上海",1
"之谷","《展望》",1949,"南京",1
"乌尔巴诺维奇","《时代杂志》",1949,"上海",1
"习门","《展望》",1949,"南京",1
"了然","《光明报》",1949,"香港",1
"于辅大","《光明报》",1949,"香港",1
"云应霖","《光明报》",1949,"香港",1
"亚历山大罗夫","《时代杂志》",1949,"上海",1
"亚记","《群众》",1949,"香港",1
"亢箕陀夫","《时代杂志》",1949,"上海",1
"人立","《展望》",1949,"南京",1
"今吾","《中建》",1949,"上海",1
"以空","《群众》",1949,"香港",1
"仲川","《群众》",1949,"香港",1
"伊奥丹斯基","《时代杂志》",1949,"上海",1
"何友悌","《展望》",1949,"南京",1
"何旭","《展望》",1949,"南京",1
"何矩","《展望》",1949,"南京",1
"余园","《再生》",1949,"上海",1
"余慧","《群众》",1949,"香港",1
"余枝","《时代杂志》",1949,"上海",1
"倍尔金","《时代杂志》",1949,"上海",1
"倍莱兹珂夫","《时代杂志》",1949,"上海",1
"傅啓民","《主流》",1949,"南京",1
"儒柯夫","《时代杂志》",1949,"上海",1
"允直","《时代杂志》",1949,"上海",1
"光华","《展望》",1949,"南京",1
"克拉斯诺夫","《时代杂志》",1949,"上海",1
"克里莫夫","《时代杂志》",1949,"上海",1
"冯契","《中建:综合版》",1949,"上海",1
"冯文彬","《群众》",1949,"香港",1
"冯素陶","《光明报》",1949,"香港",1
"列昂尼陀夫","《时代杂志》",1949,"上海",1
"刘伯承","《群众》",1949,"香港",1
"刘伯陶","《展望》",1949,"南京",1
"刘士伟","《光明报》",1949,"香港",1
"别尔金","《时代杂志》",1949,"上海",1
"别烈淑夫","《时代杂志》",1949,"上海",1
"别葛洛夫","《时代杂志》",1949,"上海",1
"勃林诺夫","《时代杂志》",1949,"上海",1
"千家驹","《观察》",1949,"上海",1
"华维洛夫","《时代杂志》",1949,"上海",1
"华辰","《展望》",1949,"南京",1
"南人","《展望》",1949,"南京",1
"卜一","《观察》",1949,"上海",1
"卡什卡洛夫","《时代杂志》",1949,"上海",1
"卡尔洛夫","《时代杂志》",1949,"上海",1
"卡波夫","《时代杂志》",1949,"上海",1
"卢于道","《观察》",1949,"上海",1
"卢心远","《光明报》",1949,"香港",1
"卢蕾谷","《展望》",1949,"南京",1
"古元","《群众》",1949,"香港",1
