"source","target","year","place","journal","weight"
"陈振汉(1948)","目标 (n)",1948,"北平","《新路周刊》",1
"陈振汉(1948)","相容性 (n)",1948,"北平","《新路周刊》",1
"陈振汉(1948)","稳定 (n)",1948,"北平","《新路周刊》",1
"陈振汉(1948)","答覆 (n)",1948,"北平","《新路周刊》",1
"陈振汉(1948)","经济 (n)",1948,"北平","《新路周刊》",1
"陈振汉(1948)","计划经济 (n)",1948,"北平","《新路周刊》",1
"陈振汉(1948)","订货 (n)",1948,"北平","《新路周刊》",1
"陈振汉(1948)","贷款 (n)",1948,"北平","《新路周刊》",1
"陈振汉(1948)","遊资 (n)",1948,"北平","《新路周刊》",1
"陈振汉(1948)","金圆券 (n)",1948,"北平","《新路周刊》",1
"陈旭麓(1948)","戊戌维新 (n)",1948,"南京","《展望》",1
"陈时臬(1948)","三八节 (n)",1948,"上海","《国讯》",1
"陈时臬(1948)","力量 (n)",1948,"上海","《国讯》",1
"陈时臬(1948)","国际妇女节 (n)",1948,"上海","《国讯》",1
"陈时臬(1948)","纪念 (n)",1948,"上海","《国讯》",1
"陈时臬(1948)","行动 (n)",1948,"上海","《国讯》",1
"陈时臬(1948)","需要 (n)",1948,"上海","《国讯》",1
"陈景茜(1948)","乡下 (n)",1948,"上海","《中建》",1
"陈景茜(1948)","医生 (n)",1948,"上海","《中建》",1
"陈景茜(1948)","学习 (n)",1948,"上海","《中建》",1
"陈本端(1948)","兼及 (n)",1948,"上海","《再生》",1
"陈本端(1948)","土地 (n)",1948,"上海","《再生》",1
"陈本端(1948)","政策 (n)",1948,"上海","《再生》",1
"陈本端(1948)","水利建设 (n)",1948,"上海","《再生》",1
"陈林(1948)","城乡 (n)",1948,"上海","《中建:北平版》",1
"陈林(1948)","城乡 (n)",1948,"上海","《中建:华北航空版》",1
"陈林(1948)","大局 (n)",1948,"上海","《中建:北平版》",1
"陈林(1948)","大局 (n)",1948,"上海","《中建:华北航空版》",1
"陈林(1948)","物资交流 (n)",1948,"上海","《中建:北平版》",1
"陈林(1948)","物资交流 (n)",1948,"上海","《中建:华北航空版》",1
"陈柔(1948)","忘本 (n)",1948,"香港","《正报》",1
"陈柔(1948)","陈涉 (n)",1948,"香港","《正报》",1
"陈梅卿(1948)","向着 (n)",1948,"上海","《中建》",1
"陈梅卿(1948)","窗外 (n)",1948,"上海","《中建》",1
"陈梅卿(1948)","联谊 (n)",1948,"上海","《中建》",1
"陈梦家(1948)","先生 (n)",1948,"上海","《观察》",1
"陈梦家(1948)","敬悼 (n)",1948,"上海","《观察》",1
"陈梦家(1948)","文史 (n)",1948,"上海","《观察》",1
"陈梦家(1948)","甘地 (n)",1948,"上海","《观察》",1
"陈此生(1948)","建设 (n)",1948,"香港","《光明报》",1
"陈此生(1948)","战斗 (n)",1948,"香港","《光明报》",1
"陈毅(1948)","刘伯承 (n)",1948,"香港","《群众》",1
"陈毅(1948)","反攻 (n)",1948,"香港","《正报》",1
"陈毅(1948)","廖运周 (n)",1948,"香港","《群众》",1
"陈毅(1948)","形势 (n)",1948,"香港","《正报》",1
"陈毅(1948)","电贺 (n)",1948,"香港","《群众》",1
"陈毅(1948)","陈毅 (n)",1948,"香港","《群众》",1
"陈毅(1948)","陈赓 (n)",1948,"香港","《群众》",1
"陈汉平(1948)","制度 (n)",1948,"南京","《中央周刊》",1
"陈汉平(1948)","土地 (n)",1948,"南京","《中央周刊》",1
"陈汉平(1948)","改革 (n)",1948,"南京","《中央周刊》",1
"陈汉平(1948)","经济 (n)",1948,"南京","《中央周刊》",1
"陈汉平(1948)","解决 (n)",1948,"南京","《中央周刊》",1
"陈汉平(1948)","问题 (n)",1948,"南京","《中央周刊》",1
"陈浩生(1948)","公费 (n)",1948,"北平","《新路周刊》",1
"陈涛(1948)","一年 (n)",1948,"上海","《中建》",1
"陈涛(1948)","三一 (n)",1948,"上海","《中建》",1
"陈涛(1948)","农贷 (n)",1948,"上海","《中建》",1
"陈涛(1948)","减租 (n)",1948,"上海","《中建》",1
"陈涛(1948)","南汇 (n)",1948,"上海","《中建》",1
"陈涛(1948)","团体 (n)",1948,"上海","《中建》",1
"陈涛(1948)","如此 (n)",1948,"上海","《中建》",1
"陈涛(1948)","将来 (n)",1948,"上海","《中建》",1
"陈涛(1948)","工作 (n)",1948,"上海","《中建》",1
"陈涛(1948)","工作站 (n)",1948,"上海","《中建》",1
"陈涛(1948)","浦东 (n)",1948,"上海","《中建》",1
"陈涛(1948)","纪录 (n)",1948,"上海","《中建》",1
"陈涛(1948)","纵横 (n)",1948,"上海","《中建》",1
"陈涛(1948)","续完 (n)",1948,"上海","《中建》",1
"陈涛(1948)","罪言 (n)",1948,"上海","《中建》",1
"陈涛(1948)","过去 (n)",1948,"上海","《中建》",1
"陈痛(1948)","成都 (n)",1948,"上海","《观察》",1
"陈痛(1948)","血案 (n)",1948,"上海","《观察》",1
"陈痛(1948)","详记 (n)",1948,"上海","《观察》",1
"陈石湘(1948)","前瞻 (n)",1948,"北平","《新路周刊》",1
"陈石湘(1948)","文艺 (n)",1948,"北平","《新路周刊》",1
"陈石湘(1948)","美国 (n)",1948,"北平","《新路周刊》",1
"陈石铭(1948)","大公报 (n)",1948,"上海","《时与文》",1
"陈石铭(1948)","近年来 (n)",1948,"上海","《时与文》",1
"陈砥平(1948)","上海 (n)",1948,"南京","《展望》",1
"陈砥平(1948)","晚会 (n)",1948,"南京","《展望》",1
"陈砥平(1948)","职青 (n)",1948,"南京","《展望》",1
"陈立夫(1948)","勤俭建国 (n)",1948,"南京","《中央周刊》",1
"陈立夫(1948)","各界 (n)",1948,"南京","《中央周刊》",1
"陈立夫(1948)","名流 (n)",1948,"南京","《中央周刊》",1
"陈立夫(1948)","运动 (n)",1948,"南京","《中央周刊》",1
"陈章(1948)","内外 (n)",1948,"上海","《时与文》",1
"陈章(1948)","大战 (n)",1948,"上海","《时与文》",1
"陈章(1948)","揭幕 (n)",1948,"上海","《时与文》",1
"陈章(1948)","秋季 (n)",1948,"上海","《时与文》",1
"陈筑山(1948)","方法 (n)",1948,"上海","《再生》",1
"陈筑山(1948)","民友报 (n)",1948,"上海","《再生》",1
"陈筑山(1948)","目的 (n)",1948,"上海","《再生》",1
"陈筑山(1948)","立言 (n)",1948,"上海","《再生》",1
"陈纪(1948)","宋子文 (n)",1948,"上海","《时与文》",1
"陈纪(1948)","愁闷 (n)",1948,"上海","《时与文》",1
"陈翰笙(1948)","中国 (n)",1948,"香港","《光明报》",1
"陈翰笙(1948)","土地改革 (n)",1948,"香港","《光明报》",1
"陈胜(1948)","人心 (n)",1948,"香港","《正报》",1
"陈胜(1948)","出炉 (n)",1948,"香港","《正报》",1
"陈胜(1948)","南京 (n)",1948,"香港","《正报》",1
"陈胜(1948)","发财梦 (n)",1948,"香港","《正报》",1
"陈胜(1948)","周佛海 (n)",1948,"香港","《正报》",1
"陈胜(1948)","大会 (n)",1948,"香港","《正报》",1
"陈胜(1948)","大观 (n)",1948,"香港","《正报》",1
"陈胜(1948)","总统 (n)",1948,"香港","《正报》",1
"陈胜(1948)","拆关 (n)",1948,"香港","《正报》",1
"陈胜(1948)","汉奸 (n)",1948,"香港","《正报》",1
"陈胜(1948)","汪府 (n)",1948,"香港","《正报》",1
"陈胜(1948)","病死 (n)",1948,"香港","《正报》",1
"陈胜(1948)","老虎 (n)",1948,"香港","《正报》",1
"陈胜(1948)","蒋选 (n)",1948,"香港","《正报》",1
"陈胜(1948)","陈棺 (n)",1948,"香港","《正报》",1
"陈茵(1948)","专访 (n)",1948,"南京","《中央周刊》",1
"陈茵(1948)","健儿 (n)",1948,"南京","《中央周刊》",1
"陈茵(1948)","匪情 (n)",1948,"南京","《中央周刊》",1
"陈茵(1948)","心曲 (n)",1948,"南京","《中央周刊》",1
"陈茵(1948)","战士 (n)",1948,"南京","《中央周刊》",1
"陈荩民(1948)","危机 (n)",1948,"上海","《中建》",1
"陈荩民(1948)","抢救 (n)",1948,"上海","《中建》",1
"陈荩民(1948)","教育 (n)",1948,"上海","《中建》",1
"陈行健(1948)","中国 (n)",1948,"上海","《国讯》",1
"陈行健(1948)","代言人 (n)",1948,"南京","《展望》",1
"陈行健(1948)","商榷 (n)",1948,"上海","《国讯》",1
"陈行健(1948)","容易 (n)",1948,"上海","《国讯》",1
"陈行健(1948)","竟为 (n)",1948,"南京","《展望》",1
"陈行健(1948)","经济 (n)",1948,"上海","《国讯》",1
"陈行健(1948)","胡适 (n)",1948,"南京","《展望》",1
"陈行健(1948)","问题 (n)",1948,"上海","《国讯》",1
"陈行健(1948)","难战 (n)",1948,"上海","《国讯》",1
"陈行健(1948)","麦帅 (n)",1948,"南京","《展望》",1
"陈贵云(1948)","上士 (n)",1948,"南京","《中央周刊》",1
"陈贵云(1948)","匹夫有责 (n)",1948,"南京","《中央周刊》",1
"陈贵云(1948)","友声 (n)",1948,"南京","《中央周刊》",1
"陈贵云(1948)","国家兴亡 (n)",1948,"南京","《中央周刊》",1
"陈贵云(1948)","文书 (n)",1948,"南京","《中央周刊》",1
"陈贵云(1948)","竟见 (n)",1948,"南京","《中央周刊》",1
"陈贵云(1948)","陈述 (n)",1948,"南京","《中央周刊》",1
"陈路(1948)","北平 (n)",1948,"上海","《中建:北平版》",1
"陈路(1948)","北平 (n)",1948,"上海","《中建:华北航空版》",1
"陈路(1948)","教授 (n)",1948,"上海","《中建:北平版》",1
"陈路(1948)","教授 (n)",1948,"上海","《中建:华北航空版》",1
"陈路(1948)","杀死 (n)",1948,"上海","《中建:北平版》",1
"陈路(1948)","杀死 (n)",1948,"上海","《中建:华北航空版》",1
"陈路(1948)","齐人 (n)",1948,"上海","《中建:北平版》",1
"陈路(1948)","齐人 (n)",1948,"上海","《中建:华北航空版》",1
"陈辉(1948)","和平 (n)",1948,"香港","《光明报》",1
"陈辉(1948)","文化 (n)",1948,"香港","《光明报》",1
"陈辞(1948)","不同 (n)",1948,"南京","《中央周刊》",1
"陈辞(1948)","人心思变 (n)",1948,"南京","《中央周刊》",1
"陈辞(1948)","光明 (n)",1948,"南京","《中央周刊》",1
"陈辞(1948)","冯玉祥 (n)",1948,"南京","《中央周刊》",1
"陈辞(1948)","取宠 (n)",1948,"南京","《中央周刊》",1
"陈辞(1948)","口中 (n)",1948,"南京","《中央周刊》",1
"陈辞(1948)","呓语 (n)",1948,"南京","《中央周刊》",1
"陈辞(1948)","宣传 (n)",1948,"南京","《中央周刊》",1
"陈辞(1948)","盖棺 (n)",1948,"南京","《中央周刊》",1
"陈辞(1948)","职业 (n)",1948,"南京","《中央周刊》",1
"陈辞(1948)","譁衆 (n)",1948,"南京","《中央周刊》",1
"陈辞(1948)","陈嘉庚 (n)",1948,"南京","《中央周刊》",1
"陈达(1948)","一幅 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","世界 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","东北 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","东西 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","中立 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","事业 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","人口 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","人口普查 (n)",1948,"上海","《观察》",1
"陈达(1948)","人才 (n)",1948,"上海","《观察》",1
"陈达(1948)","今后 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","会场 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","会议 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","侧影 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","公约 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","国际劳工局 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","土耳其 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","委员会 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","学者 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","实施 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","富庶 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","对於 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","市中 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","意大利 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","我国 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","所见 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","技术 (n)",1948,"上海","《观察》",1
"陈达(1948)","政策 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","新闻自由 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","日内瓦湖 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","桥梁 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","民主 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","流民 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","独裁 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","瑞士人 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","社会 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","贡献 (n)",1948,"北平","《新路周刊》",1
"陈达(1948)","问题 (n)",1948,"北平","《新路周刊》",1
"陈迟(1948)","转载 (n)",1948,"上海","《观察》",1
"陈述昆(1948)","措施 (n)",1948,"上海","《再生》",1
"陈述昆(1948)","有效 (n)",1948,"上海","《再生》",1
"陈述昆(1948)","稳定 (n)",1948,"上海","《再生》",1
"陈述昆(1948)","经济 (n)",1948,"上海","《再生》",1
"陈选善(1948)","教育 (n)",1948,"上海","《国讯》",1
"陈选善(1948)","现状 (n)",1948,"上海","《国讯》",1
"陈选善(1948)","纽约 (n)",1948,"上海","《国讯》",1
"陈选善(1948)","美国 (n)",1948,"上海","《国讯》",1
"陈锺浩(1948)","九龙 (n)",1948,"南京","《中央周刊》",1
"陈锺浩(1948)","冷战 (n)",1948,"南京","《中央周刊》",1
"陈锺浩(1948)","国会 (n)",1948,"南京","《中央周刊》",1
"陈锺浩(1948)","德国 (n)",1948,"南京","《中央周刊》",1
"陈锺浩(1948)","援外 (n)",1948,"南京","《中央周刊》",1
"陈锺浩(1948)","正视 (n)",1948,"南京","《中央周刊》",1
"陈锺浩(1948)","美国 (n)",1948,"南京","《中央周刊》",1
"陈锺浩(1948)","美苏 (n)",1948,"南京","《中央周刊》",1
"陈锺浩(1948)","计划 (n)",1948,"南京","《中央周刊》",1
"陈锺浩(1948)","问题 (n)",1948,"南京","《中央周刊》",1
"陈镜善(1948)","中建 (n)",1948,"上海","《中建》",1
"陈镜善(1948)","内外 (n)",1948,"上海","《中建》",1
"陈镜善(1948)","周浦 (n)",1948,"上海","《中建》",1
"陈镜善(1948)","团体 (n)",1948,"上海","《中建》",1
"陈镜善(1948)","守法 (n)",1948,"上海","《中建》",1
"陈镜善(1948)","带来 (n)",1948,"上海","《中建》",1
"陈镜善(1948)","执法 (n)",1948,"上海","《中建》",1
"陈镜善(1948)","法治 (n)",1948,"上海","《中建》",1
"陈镜善(1948)","消息 (n)",1948,"上海","《中建》",1
"陈镜善(1948)","进一解 (n)",1948,"上海","《中建》",1
"陈镜善(1948)","问题 (n)",1948,"上海","《中建》",1
"陈闲(1948)","人民 (n)",1948,"香港","《正报》",1
"陈闲(1948)","回到 (n)",1948,"香港","《正报》",1
"陈闲(1948)","战斗 (n)",1948,"香港","《正报》",1
"陈闲(1948)","文艺 (n)",1948,"香港","《正报》",1
"陈闲(1948)","洪流 (n)",1948,"香港","《正报》",1
"陈际(1948)","人民 (n)",1948,"上海","《再生》",1
"陈际(1948)","以办 (n)",1948,"上海","《再生》",1
"陈际(1948)","教育 (n)",1948,"上海","《再生》",1
"陈际(1948)","自由 (n)",1948,"上海","《再生》",1
"陈际云(1948)","临时 (n)",1948,"北平","《新路周刊》",1
"陈际云(1948)","行得通 (n)",1948,"北平","《新路周刊》",1
"陈际云(1948)","财产税 (n)",1948,"北平","《新路周刊》",1
"陶大镛(1948)","东南欧 (n)",1948,"香港","《光明报》",1
"陶大镛(1948)","中欧 (n)",1948,"香港","《光明报》",1
"陶大镛(1948)","国家 (n)",1948,"上海","《时与文》",1
"陶大镛(1948)","土地改革 (n)",1948,"上海","《时与文》",1
"陶大镛(1948)","新生 (n)",1948,"香港","《光明报》",1
"陶大镛(1948)","民主 (n)",1948,"上海","《时与文》",1
"陶大镛(1948)","诸国 (n)",1948,"香港","《光明报》",1
"陶格里亚特(1948)","争取 (n)",1948,"香港","《群众》",1
"陶格里亚特(1948)","民主 (n)",1948,"香港","《群众》",1
"陶格里亚特(1948)","而鬥争 (n)",1948,"香港","《群众》",1
"陶永芳(1948)","逃出 (n)",1948,"上海","《观察》",1
"陶永芳(1948)","长春 (n)",1948,"上海","《观察》",1
"陶砌(1948)","个人经历 (n)",1948,"上海","《时与文》",1
"陶砌(1948)","十五 (n)",1948,"上海","《时与文》",1
"陶砌(1948)","壮丁 (n)",1948,"上海","《时与文》",1
"陶砌(1948)","小时 (n)",1948,"上海","《时与文》",1
"陶维大(1948)","大会 (n)",1948,"上海","《观察》",1
"陶维大(1948)","旁听 (n)",1948,"上海","《观察》",1
"陶维大(1948)","进步党 (n)",1948,"上海","《观察》",1
"陶里亚蒂(1948)","人民 (n)",1948,"上海","《时代杂志》",1
"陶里亚蒂(1948)","后和义 (n)",1948,"上海","《时代杂志》",1
"陶里亚蒂(1948)","团结 (n)",1948,"上海","《时代杂志》",1
"陶里亚蒂(1948)","大会 (n)",1948,"上海","《时代杂志》",1
"陶里亚蒂(1948)","席上 (n)",1948,"上海","《时代杂志》",1
"陶里亚蒂(1948)","报告 (n)",1948,"上海","《时代杂志》",1
"陶里亚蒂(1948)","斗争 (n)",1948,"上海","《时代杂志》",1
"陶里亚蒂(1948)","机关报 (n)",1948,"上海","《时代杂志》",1
"陶里亚蒂(1948)","民主 (n)",1948,"上海","《时代杂志》",1
"陶里亚蒂(1948)","第六届 (n)",1948,"上海","《时代杂志》",1
"陶里亚蒂(1948)","记者 (n)",1948,"上海","《时代杂志》",1
"陶里亚蒂(1948)","谈话录 (n)",1948,"上海","《时代杂志》",1
"雁心(1948)","我愿 (n)",1948,"南京","《展望》",1
"雅茜(1948)","一幅 (n)",1948,"南京","《展望》",1
"雅茜(1948)","图画 (n)",1948,"南京","《展望》",1
"雅茜(1948)","广州 (n)",1948,"南京","《展望》",1
"雅茜(1948)","悲惨 (n)",1948,"南京","《展望》",1
"雅茜(1948)","抢购 (n)",1948,"南京","《展望》",1
"雅茜(1948)","管制 (n)",1948,"南京","《展望》",1
"雅茜(1948)","配给 (n)",1948,"南京","《展望》",1
"集纳者(1948)","中国 (n)",1948,"上海","《国讯》",1
"集纳者(1948)","关键 (n)",1948,"上海","《国讯》",1
"集纳者(1948)","土地 (n)",1948,"上海","《国讯》",1
"集纳者(1948)","把握 (n)",1948,"上海","《国讯》",1
"集纳者(1948)","时局 (n)",1948,"上海","《国讯》",1
"集纳者(1948)","研究 (n)",1948,"上海","《国讯》",1
"集纳者(1948)","解决 (n)",1948,"上海","《国讯》",1
"雨巖(1948)","康泽 (n)",1948,"上海","《观察》",1
"雨巖(1948)","殉职 (n)",1948,"上海","《观察》",1
"雨沛(1948)","警惕 (n)",1948,"南京","《展望》",1
"雨沛(1948)","青春 (n)",1948,"南京","《展望》",1
"雨沬(1948)","抢米记 (n)",1948,"上海","《观察》",1
"雨沬(1948)","重庆 (n)",1948,"上海","《观察》",1
"雨沬(1948)","饿民 (n)",1948,"上海","《观察》",1
"雪兮(1948)","三剑客 (n)",1948,"上海","《时代杂志》",1
"雪兮(1948)","之四 (n)",1948,"上海","《时代杂志》",1
"雪兮(1948)","华尔街 (n)",1948,"上海","《时代杂志》",1
"雪兮(1948)","发言人 (n)",1948,"上海","《时代杂志》",1
"雪兮(1948)","扩张政策 (n)",1948,"上海","《时代杂志》",1
"雪兮(1948)","美国 (n)",1948,"上海","《时代杂志》",1
"雪馥(1948)","分裂 (n)",1948,"上海","《再生》",1
"雪馥(1948)","后果 (n)",1948,"上海","《再生》",1
"雪馥(1948)","德国 (n)",1948,"上海","《再生》",1
"雪馥(1948)","政策 (n)",1948,"上海","《再生》",1
"雪馥(1948)","经济 (n)",1948,"上海","《再生》",1
"雷丁(1948)","两条 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","中间派 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","二百家 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","势力 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","同盟 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","国际 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","捷克斯洛伐克 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","政权 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","政治 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","政策 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","朝鲜 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","民主 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","法国 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","法郎 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","美苏 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","胜利 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","西欧 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","计划 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","贬值 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","透视 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","阵线 (n)",1948,"上海","《时代杂志》",1
"雷丁(1948)","马歇尔 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","亚瑟 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","亨利 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","人民 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","从纪德 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","刽子手 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","华莱士 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","反动派 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","反民主 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","哲学思想 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","头子 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","奴才 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","威廉 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","战争贩子 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","戴高乐 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","拉科西 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","摩尔 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","支持 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","朝鲜 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","查理 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","格林 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","海王 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","真面目 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","符拉第 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","第三方面 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","约翰 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","胡佛 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","英镑 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","英雄 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","莱翁 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","诺贝尔奖 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","谈到 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","金日成 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","革命性 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","马克思 (n)",1948,"上海","《时代杂志》",1
"雷兮(1948)","马蒂亚 (n)",1948,"上海","《时代杂志》",1
"雷宁(1948)","喻英奇 (n)",1948,"香港","《正报》",1
"雷宁(1948)","潮梅 (n)",1948,"香港","《正报》",1
"雷宁(1948)","粉碎 (n)",1948,"香港","《正报》",1
"雷宁(1948)","联防 (n)",1948,"香港","《正报》",1
"雷宁(1948)","计划 (n)",1948,"香港","《正报》",1
"雷海宗(1948)","悲哀 (n)",1948,"南京","《主流》",1
"雷海宗(1948)","时代 (n)",1948,"南京","《主流》",1
"雷萨可夫(1948)","北欧 (n)",1948,"上海","《时代杂志》",1
"雷萨可夫(1948)","所到之处 (n)",1948,"上海","《时代杂志》",1
"雷萨可夫(1948)","美元 (n)",1948,"上海","《时代杂志》",1
"雷萨可夫(1948)","计划 (n)",1948,"上海","《时代杂志》",1
"雷萨可夫(1948)","马歇尔 (n)",1948,"上海","《时代杂志》",1
"雷蒂斯(1948)","从纪德 (n)",1948,"上海","《时代杂志》",1
"雷蒂斯(1948)","反民主 (n)",1948,"上海","《时代杂志》",1
"雷蒂斯(1948)","民主 (n)",1948,"上海","《时代杂志》",1
"雷蒂斯(1948)","诺贝尔奖 (n)",1948,"上海","《时代杂志》",1
"雷蒂斯(1948)","谈到 (n)",1948,"上海","《时代杂志》",1
"雷遇春(1948)","德华 (n)",1948,"上海","《国讯》",1
"雷遇春(1948)","总理 (n)",1948,"上海","《国讯》",1
"雷遇春(1948)","捷克 (n)",1948,"上海","《国讯》",1
"雷锐军(1948)","抢米记 (n)",1948,"上海","《观察》",1
"雷锐军(1948)","重庆 (n)",1948,"上海","《观察》",1
"霍登(1948)","南斯拉夫 (n)",1948,"上海","《时代杂志》",1
"霍登(1948)","印象 (n)",1948,"上海","《时代杂志》",1
"霍登(1948)","艺术 (n)",1948,"上海","《时代杂志》",1
"霍登(1948)","艺术家 (n)",1948,"上海","《时代杂志》",1
"霍登(1948)","英国 (n)",1948,"上海","《时代杂志》",1
"霖萍(1948)","今日 (n)",1948,"南京","《展望》",1
"霖萍(1948)","匪患 (n)",1948,"上海","《国讯》",1
"霖萍(1948)","四明山 (n)",1948,"南京","《展望》",1
"青争(1948)","如此 (n)",1948,"上海","《时与文》",1
"青争(1948)","自卫队 (n)",1948,"上海","《时与文》",1
"青见(1948)","中建 (n)",1948,"上海","《中建》",1
"青见(1948)","主任 (n)",1948,"上海","《中建》",1
"青见(1948)","内外 (n)",1948,"上海","《中建》",1
"青见(1948)","农场 (n)",1948,"上海","《中建》",1
"青见(1948)","开始 (n)",1948,"上海","《中建》",1
"青见(1948)","登记 (n)",1948,"上海","《中建》",1
"青锋(1948)","不戴 (n)",1948,"上海","《时与文》",1
"青锋(1948)","冲击 (n)",1948,"上海","《时与文》",1
"青锋(1948)","改币 (n)",1948,"上海","《时与文》",1
"青锋(1948)","汕头 (n)",1948,"上海","《时与文》",1
"青锋(1948)","波浪 (n)",1948,"上海","《时与文》",1
"青锋(1948)","白帽 (n)",1948,"上海","《时与文》",1
"青锋(1948)","红帽 (n)",1948,"上海","《时与文》",1
"静之(1948)","之间 (n)",1948,"上海","《时与文》",1
"静之(1948)","保甲 (n)",1948,"北平","《新路周刊》",1
"静之(1948)","制度 (n)",1948,"北平","《新路周刊》",1
"静之(1948)","存在 (n)",1948,"北平","《新路周刊》",1
"静之(1948)","应否 (n)",1948,"北平","《新路周刊》",1
"静之(1948)","现行 (n)",1948,"北平","《新路周刊》",1
"静之(1948)","辩论 (n)",1948,"北平","《新路周刊》",1
"静之(1948)","阎傅 (n)",1948,"上海","《时与文》",1
