"source","target","author","year","place","weight"
"此日","《展望》","周玲",1948,"南京",1
"此时","《展望》","周玲",1948,"南京",1
"此次","《观察》","芝",1948,"上海",1
"此言差矣","《展望》","仲亨",1948,"南京",1
"步惠廉","《国讯》","黄炎培",1948,"上海",1
"步调","《展望》","丁蕾",1948,"南京",1
"武侯","《中央周刊》","伯商",1948,"南京",1
"武力","《中央周刊》","戆生",1948,"南京",1
"武力","《时与文》","张西曼",1948,"上海",1
"武器","《光明报》","周新民",1948,"香港",1
"武器","《再生》","方锦",1948,"上海",1
"武器","《时代杂志》","(苏)夏德尔杰",1948,"上海",1
"武器","《正报》","方远",1948,"香港",1
"武器","《正报》","施君淑",1948,"香港",1
"武大","《再生》","张君劢",1948,"上海",1
"武大","《国讯》","M.H.",1948,"上海",1
"武大","《展望》","奚永伟",1948,"南京",1
"武大","《观察》","光·谟",1948,"上海",1
"武断","《中央周刊》","小凤",1948,"南京",1
"武昌","《再生》","张君劢",1948,"上海",1
"武汉","《中央周刊》","厚菴",1948,"南京",1
"武汉","《中建:北平版》","莫邪",1948,"上海",1
"武汉","《中建:华北航空版》","莫邪",1948,"上海",1
"武汉","《展望》","如鸥",1948,"南京",1
"武汉","《展望》","金若",1948,"南京",1
"武汉","《时与文》","李汉",1948,"上海",1
"武汉","《群众》","克明",1948,"香港",1
"武汉","《群众》","高楠",1948,"香港",1
"武汉大学","《再生》","张君劢",1948,"上海",1
"武汉大学","《观察》","祥敬",1948,"上海",1
"武装","《中建:北平版》","费孝通",1948,"上海",1
"武装","《展望》","丁蕾",1948,"南京",1
"武装","《展望》","仲亨",1948,"南京",1
"武装","《正报》","遐客",1948,"香港",1
"武装","《群众》","庶民",1948,"香港",1
"武装人员","《正报》","春林",1948,"香港",1
"歧视","《国讯》","M.H.",1948,"上海",1
"歧途","《再生》","余园",1948,"上海",1
"死亡线","《展望》","沙行",1948,"南京",1
"死去","《光明报》","米谷",1948,"香港",1
"死去","《国讯》","何慢",1948,"上海",1
"死守","《群众》","米谷",1948,"香港",1
"死敌","《群众》","熊飞",1948,"香港",1
"死结","《主流》","晏公侠",1948,"南京",1
"死结","《再生》","欧阳革辛",1948,"上海",1
"死路","《正报》","北隅",1948,"香港",1
"死难","《中建:北平版》","闻家驷",1948,"上海",1
"死难","《中建:华北航空版》","闻家驷",1948,"上海",1
"死难","《展望》","石在",1948,"南京",1
"歼灭","《时代杂志》","辛卓夫 张俗",1948,"上海",1
"歼灭战","《群众》","朝新",1948,"香港",1
"殉国","《光明报》","周新民",1948,"香港",1
"殉职","《观察》","雨巖",1948,"上海",1
"殉葬","《新路周刊》","棣",1948,"北平",1
"殉葬","《正报》","安思",1948,"香港",1
"残局","《中建:北平版》","吴敏",1948,"上海",1
"残局","《中建:华北航空版》","吴敏",1948,"上海",1
"残局","《时代杂志》","司田",1948,"上海",1
"残废","《时代杂志》","康斯坦丁诺夫 茀芝",1948,"上海",1
"残忍","《新路周刊》","萤",1948,"北平",1
"残杀","《群众》","陆人傑",1948,"香港",1
"残棋","《群众》","朝新",1948,"香港",1
"残民以逞","《新路周刊》","芸",1948,"北平",1
"殒落","《中建:北平版》","渐离",1948,"上海",1
"殒落","《中建:华北航空版》","渐离",1948,"上海",1
"殖民主义","《时代杂志》","许端光",1948,"上海",1
"殖民地","《时代杂志》","(美)菲力泼斯 石蕴",1948,"上海",1
"殖民地","《时代杂志》","维辛斯基",1948,"上海",1
"毁弃","《新路周刊》","毕基初",1948,"北平",1
"毁灭","《主流》","罗梦册",1948,"南京",1
"毁灭","《新路周刊》","沈从文",1948,"北平",1
"毁灭","《时代杂志》","杜克洛 移模",1948,"上海",1
"毁灭","《观察》","Aldous Huxley",1948,"上海",1
"毁记","《群众》","杨韦",1948,"香港",1
"母与子","《展望》","刃锋",1948,"南京",1
"母亲","《时代杂志》","穆耶齐诺维奇",1948,"上海",1
"母亲节","《观察》","全慰天",1948,"上海",1
"母体","《中建》","陆麟勋",1948,"上海",1
"母哭子","《国讯》","朱仲琴",1948,"上海",1
"母爱","《展望》","文",1948,"南京",1
"每以","《中央周刊》","厚菴",1948,"南京",1
"毒害","《时代杂志》","马耶夫斯基 何歌",1948,"上海",1
"毒打","《群众》","于时",1948,"香港",1
"毒技","《展望》","张仁光",1948,"南京",1
"毒气","《展望》","张仁光",1948,"南京",1
"毒流","《中央周刊》","君羊",1948,"南京",1
"毒牙","《时代杂志》","鲁斯金",1948,"上海",1
"比亦一","《中央周刊》","胡格非",1948,"南京",1
"比例","《再生》","王厚生",1948,"上海",1
"比利时","《时代杂志》","查斯拉夫斯基 张俗",1948,"上海",1
"比喻","《展望》","仲亨",1948,"南京",1
"比较","《再生》","黄河清",1948,"上海",1
"比较","《国讯》","黄炎培",1948,"上海",1
"比较","《新路周刊》","卓仁",1948,"北平",1
"比较","《正报》","江敏",1948,"香港",1
"比较","《群众》","汪老吉",1948,"香港",1
"毕业生","《新路周刊》","刘大中 王成组 邵循正",1948,"北平",1
"毕业生","《观察》","龙正大",1948,"上海",1
"毕竟","《国讯》","M.H.",1948,"上海",1
"毛主席","《正报》","黄安思",1948,"香港",1
"毛主席","《群众》","方方",1948,"香港",1
"毛主席","《群众》","毛泽东 朱德",1948,"香港",1
"毛泽东","《正报》","安思",1948,"香港",1
"毛泽东","《正报》","春明",1948,"香港",1
"毛泽东","《群众》","方方 薛",1948,"香港",1
"毛泽东","《群众》","萧农",1948,"香港",1
"毛泽东","《群众》","萧恺 薛",1948,"香港",1
"毛泽东","《群众》","贺敬之",1948,"香港",1
"毛泽东","《群众》","赤灯",1948,"香港",1
"毛泽东思想","《正报》","马克辛",1948,"香港",1
"毫无","《中央周刊》","徐世廉",1948,"南京",1
"民主","《中央周刊》","林圭",1948,"南京",1
"民主","《中央周刊》","王耑 丁昌",1948,"南京",1
"民主","《中央周刊》","胡一贯",1948,"南京",1
"民主","《中央周刊》","袁世仪",1948,"南京",1
"民主","《中建:北平版》","费孝通",1948,"上海",1
"民主","《中建》","芴章",1948,"上海",1
"民主","《中建》","赵志华",1948,"上海",1
"民主","《主流》","常能明",1948,"南京",1
"民主","《光明报》","Yougn，E.P. 宜闲",1948,"香港",1
"民主","《光明报》","宋藜野",1948,"香港",1
"民主","《光明报》","沈志远",1948,"香港",1
"民主","《光明报》","胡光",1948,"香港",1
"民主","《再生》","叶新华",1948,"上海",1
"民主","《再生》","张君劢",1948,"上海",1
"民主","《再生》","张君劢 方一陵",1948,"上海",1
"民主","《再生》","方锦",1948,"上海",1
"民主","《再生》","梦觉",1948,"上海",1
"民主","《再生》","浩然",1948,"上海",1
"民主","《再生》","王厚生",1948,"上海",1
"民主","《再生》","王扬",1948,"上海",1
"民主","《再生》","钱暄",1948,"上海",1
"民主","《再生》","黎玄",1948,"上海",1
"民主","《国讯》","Shih，H.P.F. 王民",1948,"上海",1
"民主","《国讯》","冯一民",1948,"上海",1
"民主","《国讯》","司马天籁",1948,"上海",1
"民主","《国讯》","高向华",1948,"上海",1
"民主","《展望》","微甫",1948,"南京",1
"民主","《展望》","晓瞻",1948,"南京",1
"民主","《展望》","汪元亮",1948,"南京",1
"民主","《展望》","许明",1948,"南京",1
"民主","《展望》","陈仁炳",1948,"南京",1
"民主","《新路周刊》","夫",1948,"北平",1
"民主","《新路周刊》","蜀人 惠君",1948,"北平",1
"民主","《新路周刊》","陈达",1948,"北平",1
"民主","《时与文》","林布",1948,"上海",1
"民主","《时与文》","樊弘",1948,"上海",1
"民主","《时与文》","谢默依",1948,"上海",1
"民主","《时与文》","陶大镛",1948,"上海",1
"民主","《时代杂志》","(美)罗斯福 (美)华莱士 戴维斯",1948,"上海",1
"民主","《时代杂志》","亚历山大洛娃 何歌",1948,"上海",1
"民主","《时代杂志》","儒科夫 何歌",1948,"上海",1
"民主","《时代杂志》","克拉依诺夫 君山",1948,"上海",1
"民主","《时代杂志》","叶菲莫夫",1948,"上海",1
"民主","《时代杂志》","吉多维奇 布尔索夫 雷兮",1948,"上海",1
"民主","《时代杂志》","君山",1948,"上海",1
"民主","《时代杂志》","奥列休克 思立",1948,"上海",1
"民主","《时代杂志》","安季波夫 思立",1948,"上海",1
"民主","《时代杂志》","康斯坦丁诺夫斯基 移模",1948,"上海",1
"民主","《时代杂志》","斯达洛罗斯基 祖立",1948,"上海",1
"民主","《时代杂志》","明茨 一江",1948,"上海",1
"民主","《时代杂志》","柯塞廖娃 何歌",1948,"上海",1
"民主","《时代杂志》","爱尔文 遇平",1948,"上海",1
"民主","《时代杂志》","白洛夫 雷兮",1948,"上海",1
"民主","《时代杂志》","维什匿科夫 木易",1948,"上海",1
"民主","《时代杂志》","聂米罗夫斯基",1948,"上海",1
"民主","《时代杂志》","舒宾 海白",1948,"上海",1
"民主","《时代杂志》","苏尔柯夫 知侏",1948,"上海",1
"民主","《时代杂志》","谢明",1948,"上海",1
"民主","《时代杂志》","陶里亚蒂",1948,"上海",1
"民主","《时代杂志》","雷丁",1948,"上海",1
"民主","《时代杂志》","雷蒂斯 雷兮",1948,"上海",1
"民主","《时代杂志》","顾马拉曼迦朗 邓梅",1948,"上海",1
"民主","《时代杂志》","马克西莫夫 韦克",1948,"上海",1
"民主","《时代杂志》","马努赛维奇 雷兮",1948,"上海",1
"民主","《时代杂志》","齐尔塔法勃 彭嘉民",1948,"上海",1
"民主","《正报》","毛泽东",1948,"香港",1
"民主","《群众》","Losio Kodzada",1948,"香港",1
"民主","《群众》","乔木",1948,"香港",1
"民主","《群众》","孟林",1948,"香港",1
"民主","《群众》","李洛",1948,"香港",1
"民主","《群众》","毛泽东 蒋",1948,"香港",1
"民主","《群众》","江枫",1948,"香港",1
"民主","《群众》","荃麟",1948,"香港",1
"民主","《群众》","薛",1948,"香港",1
"民主","《群众》","谭平山",1948,"香港",1
"民主","《群众》","陶格里亚特 米兰",1948,"香港",1
"民主","《观察》","杨人楩",1948,"上海",1
"民主","《观察》","林志纯",1948,"上海",1
"民主主义","《中建:北平版》","张东荪",1948,"上海",1
"民主主义","《中建:华北航空版》","张东荪",1948,"上海",1
"民主主义","《新路周刊》","严仁赓",1948,"北平",1
"民主人士","《中央周刊》","刘三",1948,"南京",1
"民主人士","《国讯》","M.H.",1948,"上海",1
"民主人士","《群众》","毛泽东",1948,"香港",1
"民主党","《展望》","丁蕾",1948,"南京",1
"民主党","《观察》","费孝通",1948,"上海",1
"民主党派","《正报》","冯民",1948,"香港",1
"民主化","《时代杂志》","克拉依诺夫",1948,"上海",1
"民主化","《时代杂志》","德士 王密",1948,"上海",1
"民主同盟","《光明报》","章伯钧",1948,"香港",1
"民主改革","《时代杂志》","爱明 祖立",1948,"上海",1
"民主派","《展望》","杨微",1948,"南京",1
"民主社会主义","《再生》","更生",1948,"上海",1
"民主社会主义","《时代杂志》","何歌",1948,"上海",1
"民主社会主义","《时代杂志》","费泼莱",1948,"上海",1
"民主社会党","《再生》","张君劢",1948,"上海",1
"民主社会党","《再生》","陆自成",1948,"上海",1
"民主自由","《主流》","丁洪範",1948,"南京",1
"民主自由","《主流》","刘超武",1948,"南京",1
"民主自由","《主流》","宋曼",1948,"南京",1
"民主自由","《主流》","曹文羣",1948,"南京",1
"民主自由","《主流》","杨戎",1948,"南京",1
"民主自由","《主流》","王任重",1948,"南京",1
"民主自由","《主流》","白坚石",1948,"南京",1
"民主自由","《主流》","罗梦册 秦京",1948,"南京",1
"民主运动","《中央周刊》","杨柳",1948,"南京",1
"民主运动","《光明报》","思蓝",1948,"香港",1
"民主运动","《光明报》","纪域",1948,"香港",1
"民主运动","《展望》","张仁光",1948,"南京",1
"民主运动","《群众》","薛",1948,"香港",1
"民主革命","《群众》","沈友谷",1948,"香港",1
"民众","《国讯》","蒿目",1948,"上海",1
"民兵","《群众》","史行 次欧",1948,"香港",1
"民兵","《群众》","林绍贤",1948,"香港",1
"民初","《再生》","秦越",1948,"上海",1
"民力","《展望》","周有光",1948,"南京",1
"民力","《观察》","费孝通",1948,"上海",1
"民友报","《再生》","陈筑山",1948,"上海",1
"民变","《展望》","俞元程",1948,"南京",1
"民变","《时与文》","岑砧",1948,"上海",1
"民变","《群众》","庶民",1948,"香港",1
"民变","《群众》","志中",1948,"香港",1
"民变","《观察》","苗伯骆",1948,"上海",1
"民命","《中央周刊》","王维祯",1948,"南京",1
"民国","《中央周刊》","万国鼎 王耑 丁昌",1948,"南京",1
"民国","《中央周刊》","汤惠荪 王耑 丁昌",1948,"南京",1
"民国","《展望》","杨卫玉",1948,"南京",1
"民国","《时与文》","张西曼",1948,"上海",1
"民心","《展望》","闽友",1948,"南京",1
"民心","《群众》","飞海",1948,"香港",1
"民情","《观察》","许少甫",1948,"上海",1
"民意","《国讯》","M.H.",1948,"上海",1
"民意","《时与文》","李之显",1948,"上海",1
"民意机关","《再生》","张君劢 方一陵",1948,"上海",1
"民意机关","《时与文》","李之显",1948,"上海",1
"民意测验","《中建:北平版》","楼__彦",1948,"上海",1
"民意调查","《国讯》","M.H.",1948,"上海",1
"民政局长","《中央周刊》","厚菴",1948,"南京",1
"民族","《中央周刊》","厚菴",1948,"南京",1
"民族","《中央周刊》","君羊",1948,"南京",1
"民族","《再生》","讷菴",1948,"上海",1
"民族","《国讯》","李丹",1948,"上海",1
"民族","《国讯》","陈伯康",1948,"上海",1
"民族","《展望》","陈仁炳",1948,"南京",1
"民族","《时与文》","张西曼",1948,"上海",1
"民族","《时与文》","马复生",1948,"上海",1
"民族","《时代杂志》","卡德尔 端纳",1948,"上海",1
"民族","《时代杂志》","杰洛夫 君山",1948,"上海",1
"民族","《时代杂志》","诺维柯夫 黄美克",1948,"上海",1
"民族","《群众》","敏阵",1948,"香港",1
"民族","《群众》","沈友谷",1948,"香港",1
"民族","《群众》","萧恺 薛",1948,"香港",1
"民族","《群众》","许涤新",1948,"香港",1
"民族","《群众》","高岗",1948,"香港",1
"民族","《观察》","周东郊",1948,"上海",1
"民族","《观察》","樊弘",1948,"上海",1
"民族主义","《中央周刊》","高峯",1948,"南京",1
"民族主义","《中建:北平版》","流金",1948,"上海",1
"民族主义","《新路周刊》","竞",1948,"北平",1
"民族主义","《群众》","刘少奇",1948,"香港",1
"民族运动","《国讯》","M.H.",1948,"上海",1
"民权","《新路周刊》","胡庆钧",1948,"北平",1
"民权思想","《中建》","翁碧鲜",1948,"上海",1
"民歌","《时与文》","唐挚",1948,"上海",1
"民歌","《正报》","金风",1948,"香港",1
"民武","《正报》","海客",1948,"香港",1
"民生","《中建》","顾掌擎",1948,"上海",1
"民生主义","《中央周刊》","翁之镛 王耑 丁昌",1948,"南京",1
"民盟","《光明报》","周新民 李相符 罗子为",1948,"香港",1
"民盟","《光明报》","沈志远",1948,"香港",1
"民盟","《光明报》","沈钧儒",1948,"香港",1
"民盟","《展望》","杨微",1948,"南京",1
"民盟","《时与文》","胡光",1948,"上海",1
"民盟","《群众》","连贯",1948,"香港",1
"民社党","《再生》","张君劢 方一陵",1948,"上海",1
"民社党","《再生》","浩然",1948,"上海",1
"民社党","《时与文》","上官芳",1948,"上海",1
"民社党","《观察》","季羡林",1948,"上海",1
"民穷财尽","《时与文》","冠__",1948,"上海",1
"民营","《光明报》","艾迟",1948,"香港",1
"民衆","《中央周刊》","戆生",1948,"南京",1
"民谣","《光明报》","薛汕",1948,"香港",1
"民谣","《正报》","司徒秀丽",1948,"香港",1
"民谣","《正报》","林园",1948,"香港",1
"民谣","《群众》","飞海",1948,"香港",1
"民选","《再生》","欧阳革辛",1948,"上海",1
"民间","《中建》","翁碧鲜",1948,"上海",1
"民间","《展望》","岳铎",1948,"南京",1
"民隐","《时与文》","凌雪",1948,"上海",1
"民食","《中央周刊》","胡惠吾",1948,"南京",1
"民食","《群众》","宣之",1948,"香港",1
"气氛","《光明报》","何其丰",1948,"香港",1
"气焰","《中央周刊》","厚菴",1948,"南京",1
"气的","《展望》","石啸冲",1948,"南京",1
"气节","《展望》","王冀民",1948,"南京",1
"水一冲","《正报》","文魁",1948,"香港",1
"水利建设","《再生》","陈本端",1948,"上海",1
"水城","《新路周刊》","丁汀",1948,"北平",1
"水底","《群众》","黎冷",1948,"香港",1
"水池","《再生》","金治泰",1948,"上海",1
"水涨","《中央周刊》","王维祯",1948,"南京",1
"水深火热","《时代杂志》","大卫多夫 思立",1948,"上海",1
"水深火热","《时代杂志》","米哈伊洛夫 祖立",1948,"上海",1
"水溃","《群众》","任晦之",1948,"香港",1
"水火","《新路周刊》","狄雯",1948,"北平",1
"水灾","《时与文》","张一知",1948,"上海",1
"水灾","《时与文》","稼汉",1948,"上海",1
"水灾","《正报》","文魁",1948,"香港",1
"水灾","《群众》","怀庶",1948,"香港",1
"水萝萄","《群众》","刘宝荣",1948,"香港",1
"永世","《群众》","萧村",1948,"香港",1
"永久","《国讯》","M.H.",1948,"上海",1
"永别","《时代杂志》","莫洛托夫",1948,"上海",1
"永垂不朽","《群众》","黎明",1948,"香港",1
"永生","《群众》","意和",1948,"香港",1
"永远","《中央周刊》","萧铮 王耑 丁昌",1948,"南京",1
"永远","《时代杂志》","黄克美",1948,"上海",1
"永远","《正报》","苏平",1948,"香港",1
"求死不能","《国讯》","蒿目",1948,"上海",1
"求生不得","《国讯》","蒿目",1948,"上海",1
"汇率","《观察》","汪家厚",1948,"上海",1
"汇辑","《中建》","张谦",1948,"上海",1
"汉代","《观察》","刘大杰",1948,"上海",1
"汉口","《中央周刊》","瑞茜",1948,"南京",1
"汉口","《展望》","杜渐",1948,"南京",1
"汉口","《展望》","金源",1948,"南京",1
"汉口","《展望》","陈宽之",1948,"南京",1
"汉口","《时与文》","李津彪",1948,"上海",1
"汉口","《时与文》","林璜",1948,"上海",1
"汉口","《时与文》","章之朗",1948,"上海",1
"汉口","《群众》","乔山",1948,"香港",1
"汉口","《群众》","克明",1948,"香港",1
"汉口","《群众》","高楠",1948,"香港",1
"汉奸","《正报》","陈胜",1948,"香港",1
"汉奸","《群众》","陈平",1948,"香港",1
"汉字","《观察》","刘学濬",1948,"上海",1
"汉时","《再生》","讷菴",1948,"上海",1
"汉浔","《时与文》","张西曼",1948,"上海",1
"汉王","《国讯》","补斋",1948,"上海",1
"汕头","《时与文》","青锋",1948,"上海",1
"汕头","《正报》","丘羚",1948,"香港",1
"汝关","《中央周刊》","曾资生 王耑 丁昌",1948,"南京",1
"江上","《国讯》","苏枫",1948,"上海",1
"江亚轮","《展望》","仲亨",1948,"南京",1
"江北","《正报》","爱民",1948,"香港",1
"江北岸","《群众》","朝新",1948,"香港",1
"江南","《中央周刊》","厚菴",1948,"南京",1
"江南","《展望》","冀民",1948,"南京",1
"江南","《展望》","冀民 黄野雄",1948,"南京",1
"江南","《展望》","小石",1948,"南京",1
"江南","《展望》","杜渐",1948,"南京",1
"江南","《正报》","未名",1948,"香港",1
"江南","《群众》","王平",1948,"香港",1
"江山","《时代杂志》","伏洛恰叶夫斯基 许端光",1948,"上海",1
"江汉","《中央周刊》","陆廉",1948,"南京",1
"江汉","《时与文》","张一知",1948,"上海",1
"江汉","《观察》","浩",1948,"上海",1
"江河","《展望》","杜渐",1948,"南京",1
"江淮","《展望》","杜渐",1948,"南京",1
"江湖","《正报》","郭沬若",1948,"香港",1
"江湖","《群众》","米谷",1948,"香港",1
"江湖医生","《群众》","任晦之",1948,"香港",1
"江而守","《群众》","石东",1948,"香港",1
"江苏","《中央周刊》","云客",1948,"南京",1
"江苏省","《中建》","何肫林",1948,"上海",1
"江西","《时与文》","林明",1948,"上海",1
"江边","《国讯》","潮声",1948,"上海",1
"江防","《展望》","波光",1948,"南京",1
"汤麦士","《时与文》","邵循道",1948,"上海",1
"汪府","《正报》","陈胜",1948,"香港",1
"汪穰卿","《再生》","程家骐",1948,"上海",1
"汹湧","《群众》","任晦之",1948,"香港",1
"汹湧","《群众》","朝新",1948,"香港",1
"汽车","《正报》","文魁",1948,"香港",1
"汾阳","《时与文》","张西曼",1948,"上海",1
"沈从文","《中央周刊》","沈从文",1948,"南京",1
"沈钧儒","《中央周刊》","何爲",1948,"南京",1
"沈阳","《国讯》","黄炎培",1948,"上海",1
"沈阳","《展望》","波光",1948,"南京",1
"沈阳","《展望》","王缅",1948,"南京",1
"沈阳","《时与文》","凌华",1948,"上海",1
"沈阳","《时与文》","徐良弼",1948,"上海",1
"沉沦","《新路周刊》","戈歌",1948,"北平",1
"沉疴","《再生》","梦觉",1948,"上海",1
"沉痛","《国讯》","马寅初",1948,"上海",1
"沉痛","《正报》","颜孙",1948,"香港",1
"沉着","《中建》","余信华",1948,"上海",1
"沉舟","《中建》","程梯云",1948,"上海",1
"沙坪坝","《时与文》","杨祖之",1948,"上海",1
"沙市","《中央周刊》","瑞茜",1948,"南京",1
"沙田","《正报》","为之",1948,"香港",1
"沙田","《正报》","闻挺",1948,"香港",1
"沙鱼","《正报》","星星",1948,"香港",1
"没收","《群众》","米谷",1948,"香港",1
"没法","《群众》","米谷",1948,"香港",1
"没落","《时与文》","林一荣",1948,"上海",1
"沪市","《中央周刊》","厚菴",1948,"南京",1
"沮丧","《中央周刊》","孙文星 芝",1948,"南京",1
"河上","《中央周刊》","周酉村",1948,"南京",1
"河南","《中建:北平版》","贺明",1948,"上海",1
"河南","《时与文》","杜渐",1948,"上海",1
"河源","《中央周刊》","伯商",1948,"南京",1
"河畔","《新路周刊》","穗人",1948,"北平",1
"治下","《中建:北平版》","司马夫",1948,"上海",1
"治下","《中建:华北航空版》","司马夫",1948,"上海",1
"治下","《观察》","叶平",1948,"上海",1
"治安","《中建:北平版》","司马夫",1948,"上海",1
"治安","《中建:华北航空版》","司马夫",1948,"上海",1
"治安","《观察》","伯骆",1948,"上海",1
"治粤","《观察》","木艮",1948,"上海",1
"治罪","《国讯》","M.H.",1948,"上海",1
"治罪","《观察》","芮沐",1948,"上海",1
"沿江","《展望》","仲亨",1948,"南京",1
"沿海","《展望》","仲亨",1948,"南京",1
"沿海","《时与文》","凌雪",1948,"上海",1
"泄漏","《中建:北平版》","夏炎德",1948,"上海",1
"泄漏","《中建:华北航空版》","夏炎德",1948,"上海",1
"泄漏","《时与文》","杨祖之",1948,"上海",1
"泉眼","《中建》","罗根",1948,"上海",1
"法兰西","《中央周刊》","厚菴",1948,"南京",1
"法兰西","《观察》","楼邦彦",1948,"上海",1
"法军","《群众》","里昂",1948,"香港",1
"法国","《国讯》","(越)阮文化",1948,"上海",1
"法国","《展望》","张仁光",1948,"南京",1
"法国","《时与文》","郭梅荪",1948,"上海",1
"法国","《时代杂志》","杜克洛 移模",1948,"上海",1
"法国","《时代杂志》","米那耶夫 张俗",1948,"上海",1
"法国","《时代杂志》","莫尔汉 云林",1948,"上海",1
"法国","《时代杂志》","雷丁",1948,"上海",1
"法国","《时代杂志》","高尼奥 邓梅",1948,"上海",1
"法国","《时代杂志》","鲁滨宁 秦默",1948,"上海",1
"法国","《时代杂志》","黄克美",1948,"上海",1
"法国","《群众》","梁桓",1948,"香港",1
"法国","《群众》","铁生",1948,"香港",1
"法国人","《国讯》","Roth，A. 杨珉华",1948,"上海",1
"法国共产党","《再生》","萧般吉 金治泰",1948,"上海",1
"法国共产党","《时代杂志》","(法)罗塞 宋恩泽",1948,"上海",1
"法国共产党","《时代杂志》","杜克洛",1948,"上海",1
"法国共产党","《时代杂志》","黄克美",1948,"上海",1
"法国共产党","《群众》","梁桓",1948,"香港",1
"法官","《群众》","米谷",1948,"香港",1
"法币","《新路周刊》","粟寄沧",1948,"北平",1
"法币","《时与文》","汤德明",1948,"上海",1
"法币","《群众》","任晦之",1948,"香港",1
"法币","《观察》","高超",1948,"上海",1
"法律","《中央周刊》","周子亚",1948,"南京",1
"法律","《中央周刊》","王化一",1948,"南京",1
"法律","《再生》","彭庆修",1948,"上海",1
"法律","《再生》","韩万青",1948,"上海",1
"法律","《新路周刊》","楼邦彦 苪沐 赵德洁",1948,"北平",1
"法律","《时与文》","蔡尚思",1948,"上海",1
"法律","《观察》","丁芸 芝",1948,"上海",1
"法律","《观察》","侯庭督 芝",1948,"上海",1
"法律","《观察》","徐道邻",1948,"上海",1
"法意","《观察》","凌卓",1948,"上海",1
"法案","《再生》","张君劢",1948,"上海",1
"法案","《再生》","申铭",1948,"上海",1
"法案","《国讯》","M.H.",1948,"上海",1
"法案","《国讯》","沈体兰",1948,"上海",1
"法案","《展望》","辛斤",1948,"南京",1
"法案","《新路周刊》","刘大中",1948,"北平",1
"法案","《时代杂志》","司田",1948,"上海",1
"法治","《中建》","陈镜善",1948,"上海",1
"法治","《再生》","宏基",1948,"上海",1
"法浅","《再生》","王厚生",1948,"上海",1
"法西斯","《主流》","白坚石",1948,"南京",1
"法西斯","《光明报》","力扬",1948,"香港",1
"法西斯","《国讯》","M.H.",1948,"上海",1
"法西斯","《国讯》","石仲子",1948,"上海",1
"法西斯","《展望》","仲子",1948,"南京",1
"法西斯","《展望》","张仁光",1948,"南京",1
"法西斯","《时代杂志》","意巴路里 任谷",1948,"上海",1
"法西斯主义","《时代杂志》","柯席尔斯基 云林",1948,"上海",1
"法西斯主义","《时代杂志》","米那耶夫 张俗",1948,"上海",1
"法西斯蒂","《主流》","罗梦册 秦京",1948,"南京",1
"法规","《新路周刊》","赵德洁",1948,"北平",1
"法越","《新路周刊》","杨思愼",1948,"北平",1
"法越","《时代杂志》","华洛夫 君山",1948,"上海",1
"法郎","《时与文》","郭森麒",1948,"上海",1
"法郎","《时代杂志》","李斯",1948,"上海",1
"法郎","《时代杂志》","雷丁",1948,"上海",1
"法郎","《群众》","许涤新",1948,"香港",1
"泛滥","《展望》","白衣",1948,"南京",1
"泛滥","《群众》","怀庶",1948,"香港",1
"波兰","《光明报》","Leonards，C. 黄康",1948,"香港",1
"波兰","《时代杂志》","(波)贝鲁特 黄克美",1948,"上海",1
"波兰","《时代杂志》","明茨 一江",1948,"上海",1
"波兰","《时代杂志》","高摩尔加 何歌",1948,"上海",1
"波动","《群众》","闪灼",1948,"香港",1
"波士顿","《光明报》","曾昭抡",1948,"香港",1
"波浪","《时与文》","青锋",1948,"上海",1
"波浪","《观察》","高超",1948,"上海",1
"波涛","《群众》","朝新",1948,"香港",1
"波罗的海","《时代杂志》","卡山采夫 丁静芝",1948,"上海",1
"波罗的海","《正报》","方迅",1948,"香港",1
"波茨坦","《时与文》","孟宪章",1948,"上海",1
"泥坑","《展望》","叶春萍 明",1948,"南京",1
"泥足","《再生》","黄撼石",1948,"上海",1
"泥足","《国讯》","(越)阮文化",1948,"上海",1
"注意","《中央周刊》","印",1948,"南京",1
"注意","《中央周刊》","王维祯",1948,"南京",1
"注意","《中央周刊》","黄眞炎 芝",1948,"南京",1
"注意","《正报》","饶燄",1948,"香港",1
"注意","《群众》","米谷",1948,"香港",1
"注意","《观察》","张大庸 芝",1948,"上海",1
"注意","《观察》","由元",1948,"上海",1
"注意","《观察》","芝",1948,"上海",1
"注视","《中建》","张正邦",1948,"上海",1
"注视","《光明报》","何畏之",1948,"香港",1
"注视","《正报》","颜孙",1948,"香港",1
"泪了","《群众》","米谷",1948,"香港",1
"泪眼","《时与文》","杜渐",1948,"上海",1
"泪眼","《观察》","高超",1948,"上海",1
"泰到","《展望》","甄斯",1948,"南京",1
"泰到","《时与文》","冠__",1948,"上海",1
"泰勒","《国讯》","M.H.",1948,"上海",1
"泰勒","《国讯》","方芳",1948,"上海",1
"泰勒","《展望》","杨微",1948,"南京",1
"泰晤士报","《中央周刊》","刘三",1948,"南京",1
"泰林汉","《时代杂志》","柯却里杨茨",1948,"上海",1
"洋鬼子","《中央周刊》","马良",1948,"南京",1
"洗刷","《正报》","周达",1948,"香港",1
"洗劫","《正报》","丹华",1948,"香港",1
"洛夫","《时代杂志》","日丹诺夫 梁香",1948,"上海",1
"洛夫","《时代杂志》","梁香",1948,"上海",1
